source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[age]	characteristics[sex]	characteristics[individual]	characteristics[biological replicate]	characteristics[sample type]	characteristics[sample matrix]	assay name	technology type	comment[technical replicate]	comment[data file]	comment[file uri]	comment[platform]	comment[panel version]	comment[quantification unit]	comment[plate]	comment[normalization method]	comment[somascan menu]	comment[somascan platform]	comment[dilution]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]	comment[sdrf version]	comment[sdrf annotation tool]
PAD000021-30001D0P1102	Homo sapiens	Blood plasma	not available	not available	not available	1594578-30001102_D0	32	not applicable	blood plasma	PAD000021-r00033-30001D0P1102	protein expression profiling by aptamer array	1	SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.medNormRefSMP.adat	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PAD000021/SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.medNormRefSMP.adat	SomaScan Assay	v4.1	RFU	P0028817	Raw RFU, Hyb Normalization, medNormInt (SampleId), plateScale, medNormRefSMP	SomaScan 7K	SomaScan Assay v4.1	20%	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=somascan;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000021-30001D0P1115	Homo sapiens	Blood plasma	not available	not available	not available	1650550-30001115_D0	33	not applicable	blood plasma	PAD000021-r00034-30001D0P1115	protein expression profiling by aptamer array	1	SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.medNormRefSMP.adat	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PAD000021/SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.medNormRefSMP.adat	SomaScan Assay	v4.1	RFU	P0028817	Raw RFU, Hyb Normalization, medNormInt (SampleId), plateScale, medNormRefSMP	SomaScan 7K	SomaScan Assay v4.1	20%	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=somascan;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000021-30001D0P1144	Homo sapiens	Blood plasma	not available	not available	not available	1734942-30001144_D0	34	not applicable	blood plasma	PAD000021-r00035-30001D0P1144	protein expression profiling by aptamer array	1	SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.medNormRefSMP.adat	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PAD000021/SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.medNormRefSMP.adat	SomaScan Assay	v4.1	RFU	P0028817	Raw RFU, Hyb Normalization, medNormInt (SampleId), plateScale, medNormRefSMP	SomaScan 7K	SomaScan Assay v4.1	20%	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=somascan;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000021-30001A0P1160	Homo sapiens	Blood plasma	not available	not available	not available	1739911-30001160_A0	35	not applicable	blood plasma	PAD000021-r00036-30001A0P1160	protein expression profiling by aptamer array	1	SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.medNormRefSMP.adat	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PAD000021/SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.medNormRefSMP.adat	SomaScan Assay	v4.1	RFU	P0028817	Raw RFU, Hyb Normalization, medNormInt (SampleId), plateScale, medNormRefSMP	SomaScan 7K	SomaScan Assay v4.1	20%	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=somascan;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000021-30001D0P1006	Homo sapiens	Blood plasma	not available	not available	not available	1509800-30001006_D0	36	not applicable	blood plasma	PAD000021-r00037-30001D0P1006	protein expression profiling by aptamer array	1	SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.medNormRefSMP.adat	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PAD000021/SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.medNormRefSMP.adat	SomaScan Assay	v4.1	RFU	P0028817	Raw RFU, Hyb Normalization, medNormInt (SampleId), plateScale, medNormRefSMP	SomaScan 7K	SomaScan Assay v4.1	20%	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=somascan;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000021-30001D0P1176	Homo sapiens	Blood plasma	not available	not available	not available	1767287-30001176_D0	37	not applicable	blood plasma	PAD000021-r00038-30001D0P1176	protein expression profiling by aptamer array	1	SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.medNormRefSMP.adat	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PAD000021/SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.medNormRefSMP.adat	SomaScan Assay	v4.1	RFU	P0028817	Raw RFU, Hyb Normalization, medNormInt (SampleId), plateScale, medNormRefSMP	SomaScan 7K	SomaScan Assay v4.1	20%	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=somascan;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000021-30001D0P1189	Homo sapiens	Blood plasma	not available	not available	not available	1786432-30001189_D0	38	not applicable	blood plasma	PAD000021-r00039-30001D0P1189	protein expression profiling by aptamer array	1	SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.medNormRefSMP.adat	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PAD000021/SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.medNormRefSMP.adat	SomaScan Assay	v4.1	RFU	P0028817	Raw RFU, Hyb Normalization, medNormInt (SampleId), plateScale, medNormRefSMP	SomaScan 7K	SomaScan Assay v4.1	20%	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=somascan;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000021-30001A0P1024	Homo sapiens	Blood plasma	not available	not available	not available	1510312-30001024_A0	39	not applicable	blood plasma	PAD000021-r00040-30001A0P1024	protein expression profiling by aptamer array	1	SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.medNormRefSMP.adat	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PAD000021/SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.medNormRefSMP.adat	SomaScan Assay	v4.1	RFU	P0028817	Raw RFU, Hyb Normalization, medNormInt (SampleId), plateScale, medNormRefSMP	SomaScan 7K	SomaScan Assay v4.1	20%	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=somascan;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000021-200170	Homo sapiens	Blood plasma	not available	not available	not available	not available	27	quality control sample	blood plasma	PAD000021-r00041-200170	protein expression profiling by aptamer array	2	SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.medNormRefSMP.adat	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PAD000021/SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.medNormRefSMP.adat	SomaScan Assay	v4.1	RFU	P0028817	Raw RFU, Hyb Normalization, medNormInt (SampleId), plateScale, medNormRefSMP	SomaScan 7K	SomaScan Assay v4.1	20%	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=somascan;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000021-30001D0P1054	Homo sapiens	Blood plasma	not available	not available	not available	1355848-30001054_D0	40	not applicable	blood plasma	PAD000021-r00042-30001D0P1054	protein expression profiling by aptamer array	1	SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.medNormRefSMP.adat	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PAD000021/SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.medNormRefSMP.adat	SomaScan Assay	v4.1	RFU	P0028817	Raw RFU, Hyb Normalization, medNormInt (SampleId), plateScale, medNormRefSMP	SomaScan 7K	SomaScan Assay v4.1	20%	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=somascan;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000021-30001D0P1075	Homo sapiens	Blood plasma	not available	not available	not available	1458222-30001075_D0	41	not applicable	blood plasma	PAD000021-r00043-30001D0P1075	protein expression profiling by aptamer array	1	SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.medNormRefSMP.adat	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PAD000021/SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.medNormRefSMP.adat	SomaScan Assay	v4.1	RFU	P0028817	Raw RFU, Hyb Normalization, medNormInt (SampleId), plateScale, medNormRefSMP	SomaScan 7K	SomaScan Assay v4.1	20%	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=somascan;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000021-60-001-D0-P1-249	Homo sapiens	Blood plasma	not available	not available	not available	2106124-60001249_D0	42	not applicable	blood plasma	PAD000021-r00044-60-001-D0-P1-249	protein expression profiling by aptamer array	1	SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.medNormRefSMP.adat	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PAD000021/SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.medNormRefSMP.adat	SomaScan Assay	v4.1	RFU	P0028817	Raw RFU, Hyb Normalization, medNormInt (SampleId), plateScale, medNormRefSMP	SomaScan 7K	SomaScan Assay v4.1	20%	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=somascan;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000021-30001A0P1103	Homo sapiens	Blood plasma	not available	not available	not available	1593860-30001103_A0	43	not applicable	blood plasma	PAD000021-r00045-30001A0P1103	protein expression profiling by aptamer array	1	SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.medNormRefSMP.adat	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PAD000021/SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.medNormRefSMP.adat	SomaScan Assay	v4.1	RFU	P0028817	Raw RFU, Hyb Normalization, medNormInt (SampleId), plateScale, medNormRefSMP	SomaScan 7K	SomaScan Assay v4.1	20%	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=somascan;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000021-30001A0P1127	Homo sapiens	Blood plasma	not available	not available	not available	1704706-30001127_A0	44	not applicable	blood plasma	PAD000021-r00046-30001A0P1127	protein expression profiling by aptamer array	1	SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.medNormRefSMP.adat	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PAD000021/SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.medNormRefSMP.adat	SomaScan Assay	v4.1	RFU	P0028817	Raw RFU, Hyb Normalization, medNormInt (SampleId), plateScale, medNormRefSMP	SomaScan 7K	SomaScan Assay v4.1	20%	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=somascan;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000021-200169	Homo sapiens	Blood plasma	not available	not available	not available	not available	6	calibrator	blood plasma	PAD000021-r00047-200169	protein expression profiling by aptamer array	2	SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.medNormRefSMP.adat	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PAD000021/SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.medNormRefSMP.adat	SomaScan Assay	v4.1	RFU	P0028817	Raw RFU, Hyb Normalization, medNormInt (SampleId), plateScale, medNormRefSMP	SomaScan 7K	SomaScan Assay v4.1	20%	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=somascan;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000021-30001A0P1166	Homo sapiens	Blood plasma	not available	not available	not available	1746639-30001166_A0	45	not applicable	blood plasma	PAD000021-r00048-30001A0P1166	protein expression profiling by aptamer array	1	SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.medNormRefSMP.adat	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PAD000021/SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.medNormRefSMP.adat	SomaScan Assay	v4.1	RFU	P0028817	Raw RFU, Hyb Normalization, medNormInt (SampleId), plateScale, medNormRefSMP	SomaScan 7K	SomaScan Assay v4.1	20%	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=somascan;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000021-30001A0P1009	Homo sapiens	Blood plasma	not available	not available	not available	1510257-30001009_A0	46	not applicable	blood plasma	PAD000021-r00049-30001A0P1009	protein expression profiling by aptamer array	1	SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.medNormRefSMP.adat	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PAD000021/SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.medNormRefSMP.adat	SomaScan Assay	v4.1	RFU	P0028817	Raw RFU, Hyb Normalization, medNormInt (SampleId), plateScale, medNormRefSMP	SomaScan 7K	SomaScan Assay v4.1	20%	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=somascan;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000021-30001D0P1180	Homo sapiens	Blood plasma	not available	not available	not available	1767216-30001180_D0	47	not applicable	blood plasma	PAD000021-r00050-30001D0P1180	protein expression profiling by aptamer array	1	SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.medNormRefSMP.adat	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PAD000021/SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.medNormRefSMP.adat	SomaScan Assay	v4.1	RFU	P0028817	Raw RFU, Hyb Normalization, medNormInt (SampleId), plateScale, medNormRefSMP	SomaScan 7K	SomaScan Assay v4.1	20%	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=somascan;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000021-30001A0P1190	Homo sapiens	Blood plasma	not available	not available	not available	1786129-30001190_A0	48	not applicable	blood plasma	PAD000021-r00051-30001A0P1190	protein expression profiling by aptamer array	1	SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.medNormRefSMP.adat	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PAD000021/SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.medNormRefSMP.adat	SomaScan Assay	v4.1	RFU	P0028817	Raw RFU, Hyb Normalization, medNormInt (SampleId), plateScale, medNormRefSMP	SomaScan 7K	SomaScan Assay v4.1	20%	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=somascan;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000021-30001A0P1180	Homo sapiens	Blood plasma	not available	not available	not available	1767264-30001180_A0	49	not applicable	blood plasma	PAD000021-r00052-30001A0P1180	protein expression profiling by aptamer array	1	SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.medNormRefSMP.adat	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PAD000021/SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.medNormRefSMP.adat	SomaScan Assay	v4.1	RFU	P0028817	Raw RFU, Hyb Normalization, medNormInt (SampleId), plateScale, medNormRefSMP	SomaScan 7K	SomaScan Assay v4.1	20%	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=somascan;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000021-30001D0P1030	Homo sapiens	Blood plasma	not available	not available	not available	1510504-30001030_D0	50	not applicable	blood plasma	PAD000021-r00053-30001D0P1030	protein expression profiling by aptamer array	1	SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.medNormRefSMP.adat	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PAD000021/SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.medNormRefSMP.adat	SomaScan Assay	v4.1	RFU	P0028817	Raw RFU, Hyb Normalization, medNormInt (SampleId), plateScale, medNormRefSMP	SomaScan 7K	SomaScan Assay v4.1	20%	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=somascan;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000021-30001A0P1057	Homo sapiens	Blood plasma	not available	not available	not available	1351121-30001057_A0	51	not applicable	blood plasma	PAD000021-r00054-30001A0P1057	protein expression profiling by aptamer array	1	SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.medNormRefSMP.adat	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PAD000021/SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.medNormRefSMP.adat	SomaScan Assay	v4.1	RFU	P0028817	Raw RFU, Hyb Normalization, medNormInt (SampleId), plateScale, medNormRefSMP	SomaScan 7K	SomaScan Assay v4.1	20%	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=somascan;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000021-30001A0P1079	Homo sapiens	Blood plasma	not available	not available	not available	1458251-30001079_A0	52	not applicable	blood plasma	PAD000021-r00055-30001A0P1079	protein expression profiling by aptamer array	1	SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.medNormRefSMP.adat	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PAD000021/SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.medNormRefSMP.adat	SomaScan Assay	v4.1	RFU	P0028817	Raw RFU, Hyb Normalization, medNormInt (SampleId), plateScale, medNormRefSMP	SomaScan 7K	SomaScan Assay v4.1	20%	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=somascan;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000021-30001A0P1088	Homo sapiens	Blood plasma	not available	not available	not available	1526849-30001088_A0	53	not applicable	blood plasma	PAD000021-r00056-30001A0P1088	protein expression profiling by aptamer array	1	SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.medNormRefSMP.adat	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PAD000021/SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.medNormRefSMP.adat	SomaScan Assay	v4.1	RFU	P0028817	Raw RFU, Hyb Normalization, medNormInt (SampleId), plateScale, medNormRefSMP	SomaScan 7K	SomaScan Assay v4.1	20%	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=somascan;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000021-30001D0P1103	Homo sapiens	Blood plasma	not available	not available	not available	1594583-30001103_D0	54	not applicable	blood plasma	PAD000021-r00057-30001D0P1103	protein expression profiling by aptamer array	1	SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.medNormRefSMP.adat	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PAD000021/SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.medNormRefSMP.adat	SomaScan Assay	v4.1	RFU	P0028817	Raw RFU, Hyb Normalization, medNormInt (SampleId), plateScale, medNormRefSMP	SomaScan 7K	SomaScan Assay v4.1	20%	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=somascan;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000021-60-001-D0-P1-250	Homo sapiens	Blood plasma	not available	not available	not available	2077991-60001250_D0	55	not applicable	blood plasma	PAD000021-r00058-60-001-D0-P1-250	protein expression profiling by aptamer array	1	SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.medNormRefSMP.adat	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PAD000021/SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.medNormRefSMP.adat	SomaScan Assay	v4.1	RFU	P0028817	Raw RFU, Hyb Normalization, medNormInt (SampleId), plateScale, medNormRefSMP	SomaScan 7K	SomaScan Assay v4.1	20%	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=somascan;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000021-30001D0P1147	Homo sapiens	Blood plasma	not available	not available	not available	1738961-30001147_D0	56	not applicable	blood plasma	PAD000021-r00059-30001D0P1147	protein expression profiling by aptamer array	1	SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.medNormRefSMP.adat	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PAD000021/SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.medNormRefSMP.adat	SomaScan Assay	v4.1	RFU	P0028817	Raw RFU, Hyb Normalization, medNormInt (SampleId), plateScale, medNormRefSMP	SomaScan 7K	SomaScan Assay v4.1	20%	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=somascan;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000021-30001A0P1168	Homo sapiens	Blood plasma	not available	not available	not available	1746660-30001168_A0	57	not applicable	blood plasma	PAD000021-r00060-30001A0P1168	protein expression profiling by aptamer array	1	SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.medNormRefSMP.adat	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PAD000021/SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.medNormRefSMP.adat	SomaScan Assay	v4.1	RFU	P0028817	Raw RFU, Hyb Normalization, medNormInt (SampleId), plateScale, medNormRefSMP	SomaScan 7K	SomaScan Assay v4.1	20%	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=somascan;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000021-30001A0P1016	Homo sapiens	Blood plasma	not available	not available	not available	1529253-30001016_A0	58	not applicable	blood plasma	PAD000021-r00061-30001A0P1016	protein expression profiling by aptamer array	1	SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.medNormRefSMP.adat	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PAD000021/SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.medNormRefSMP.adat	SomaScan Assay	v4.1	RFU	P0028817	Raw RFU, Hyb Normalization, medNormInt (SampleId), plateScale, medNormRefSMP	SomaScan 7K	SomaScan Assay v4.1	20%	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=somascan;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000021-200289	Homo sapiens	Blood plasma	not available	not available	not available	not available	12	not applicable	blood plasma	PAD000021-r00062-200289	protein expression profiling by aptamer array	3	SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.medNormRefSMP.adat	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PAD000021/SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.medNormRefSMP.adat	SomaScan Assay	v4.1	RFU	P0028817	Raw RFU, Hyb Normalization, medNormInt (SampleId), plateScale, medNormRefSMP	SomaScan 7K	SomaScan Assay v4.1	20%	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=somascan;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000021-30001A0P1147	Homo sapiens	Blood plasma	not available	not available	not available	1730198-30001147_A0	59	not applicable	blood plasma	PAD000021-r00063-30001A0P1147	protein expression profiling by aptamer array	1	SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.medNormRefSMP.adat	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PAD000021/SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.medNormRefSMP.adat	SomaScan Assay	v4.1	RFU	P0028817	Raw RFU, Hyb Normalization, medNormInt (SampleId), plateScale, medNormRefSMP	SomaScan 7K	SomaScan Assay v4.1	20%	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=somascan;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000021-30001A0P1045	Homo sapiens	Blood plasma	not available	not available	not available	1511948-30001045_A0	60	not applicable	blood plasma	PAD000021-r00064-30001A0P1045	protein expression profiling by aptamer array	1	SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.medNormRefSMP.adat	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PAD000021/SS-205089_v4.1_EDTAPlasma.hybNorm.medNormInt.plateScale.medNormRefSMP.adat	SomaScan Assay	v4.1	RFU	P0028817	Raw RFU, Hyb Normalization, medNormInt (SampleId), plateScale, medNormRefSMP	SomaScan 7K	SomaScan Assay v4.1	20%	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=somascan;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
