source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[age]	characteristics[sex]	characteristics[biological replicate]	characteristics[sample type]	characteristics[sample matrix]	assay name	technology type	comment[technical replicate]	comment[data file]	comment[file uri]	comment[platform]	comment[quantification unit]	comment[plate]	comment[normalization method]	comment[olink panel]	comment[olink platform]	comment[npx normalization]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]	comment[sdrf version]	comment[sdrf annotation tool]
PAD000041-WEAR_7009_V15	Homo sapiens	Blood plasma	Multiple myeloma	not available	not available	41	not applicable	blood plasma	PAD000041-r00041-WEAR_7009_V15	protein expression profiling by antibody array	1	Olink_combined.long.npx.csv	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/04/PAD000041/Olink_combined.long.npx.csv	Olink Target 96	NPX	ADRO04_IO_Plate01_11082023	Intensity Normalized (v.2)	Olink Target 96 Immuno-Oncology(v.3113)	Olink Target 96	intensity normalized	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=olink;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000041-WEAR_7009_V16	Homo sapiens	Blood plasma	Multiple myeloma	not available	not available	42	not applicable	blood plasma	PAD000041-r00042-WEAR_7009_V16	protein expression profiling by antibody array	1	Olink_combined.long.npx.csv	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/04/PAD000041/Olink_combined.long.npx.csv	Olink Target 96	NPX	ADRO04_IO_Plate01_11082023	Intensity Normalized (v.2)	Olink Target 96 Immuno-Oncology(v.3113)	Olink Target 96	intensity normalized	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=olink;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000041-WEAR_7009_V17	Homo sapiens	Blood plasma	Multiple myeloma	not available	not available	43	not applicable	blood plasma	PAD000041-r00043-WEAR_7009_V17	protein expression profiling by antibody array	1	Olink_combined.long.npx.csv	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/04/PAD000041/Olink_combined.long.npx.csv	Olink Target 96	NPX	ADRO04_IO_Plate01_11082023	Intensity Normalized (v.2)	Olink Target 96 Immuno-Oncology(v.3113)	Olink Target 96	intensity normalized	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=olink;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000041-WEAR_7009_V19	Homo sapiens	Blood plasma	Multiple myeloma	not available	not available	44	not applicable	blood plasma	PAD000041-r00044-WEAR_7009_V19	protein expression profiling by antibody array	1	Olink_combined.long.npx.csv	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/04/PAD000041/Olink_combined.long.npx.csv	Olink Target 96	NPX	ADRO04_IO_Plate01_11082023	Intensity Normalized (v.2)	Olink Target 96 Immuno-Oncology(v.3113)	Olink Target 96	intensity normalized	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=olink;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000041-WEAR_7011_V1	Homo sapiens	Blood plasma	Multiple myeloma	not available	not available	45	not applicable	blood plasma	PAD000041-r00045-WEAR_7011_V1	protein expression profiling by antibody array	1	Olink_combined.long.npx.csv	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/04/PAD000041/Olink_combined.long.npx.csv	Olink Target 96	NPX	ADRO04_IO_Plate01_11082023	Intensity Normalized (v.2)	Olink Target 96 Immuno-Oncology(v.3113)	Olink Target 96	intensity normalized	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=olink;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000041-WEAR_7011_V2	Homo sapiens	Blood plasma	Multiple myeloma	not available	not available	46	not applicable	blood plasma	PAD000041-r00046-WEAR_7011_V2	protein expression profiling by antibody array	1	Olink_combined.long.npx.csv	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/04/PAD000041/Olink_combined.long.npx.csv	Olink Target 96	NPX	ADRO04_IO_Plate01_11082023	Intensity Normalized (v.2)	Olink Target 96 Immuno-Oncology(v.3113)	Olink Target 96	intensity normalized	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=olink;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000041-WEAR_7011_V3	Homo sapiens	Blood plasma	Multiple myeloma	not available	not available	47	not applicable	blood plasma	PAD000041-r00047-WEAR_7011_V3	protein expression profiling by antibody array	1	Olink_combined.long.npx.csv	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/04/PAD000041/Olink_combined.long.npx.csv	Olink Target 96	NPX	ADRO04_IO_Plate01_11082023	Intensity Normalized (v.2)	Olink Target 96 Immuno-Oncology(v.3113)	Olink Target 96	intensity normalized	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=olink;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000041-WEAR_7011_V4	Homo sapiens	Blood plasma	Multiple myeloma	not available	not available	48	not applicable	blood plasma	PAD000041-r00048-WEAR_7011_V4	protein expression profiling by antibody array	1	Olink_combined.long.npx.csv	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/04/PAD000041/Olink_combined.long.npx.csv	Olink Target 96	NPX	ADRO04_IO_Plate01_11082023	Intensity Normalized (v.2)	Olink Target 96 Immuno-Oncology(v.3113)	Olink Target 96	intensity normalized	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=olink;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000041-WEAR_7011_V5	Homo sapiens	Blood plasma	Multiple myeloma	not available	not available	49	not applicable	blood plasma	PAD000041-r00049-WEAR_7011_V5	protein expression profiling by antibody array	1	Olink_combined.long.npx.csv	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/04/PAD000041/Olink_combined.long.npx.csv	Olink Target 96	NPX	ADRO04_IO_Plate01_11082023	Intensity Normalized (v.2)	Olink Target 96 Immuno-Oncology(v.3113)	Olink Target 96	intensity normalized	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=olink;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000041-WEAR_7011_V7	Homo sapiens	Blood plasma	Multiple myeloma	not available	not available	50	not applicable	blood plasma	PAD000041-r00050-WEAR_7011_V7	protein expression profiling by antibody array	1	Olink_combined.long.npx.csv	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/04/PAD000041/Olink_combined.long.npx.csv	Olink Target 96	NPX	ADRO04_IO_Plate01_11082023	Intensity Normalized (v.2)	Olink Target 96 Immuno-Oncology(v.3113)	Olink Target 96	intensity normalized	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=olink;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000041-WEAR_7011_V8	Homo sapiens	Blood plasma	Multiple myeloma	not available	not available	51	not applicable	blood plasma	PAD000041-r00051-WEAR_7011_V8	protein expression profiling by antibody array	1	Olink_combined.long.npx.csv	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/04/PAD000041/Olink_combined.long.npx.csv	Olink Target 96	NPX	ADRO04_IO_Plate01_11082023	Intensity Normalized (v.2)	Olink Target 96 Immuno-Oncology(v.3113)	Olink Target 96	intensity normalized	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=olink;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000041-WEAR_7011_V6	Homo sapiens	Blood plasma	Multiple myeloma	not available	not available	52	not applicable	blood plasma	PAD000041-r00052-WEAR_7011_V6	protein expression profiling by antibody array	1	Olink_combined.long.npx.csv	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/04/PAD000041/Olink_combined.long.npx.csv	Olink Target 96	NPX	ADRO04_IO_Plate01_11082023	Intensity Normalized (v.2)	Olink Target 96 Immuno-Oncology(v.3113)	Olink Target 96	intensity normalized	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=olink;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000041-WEAR_7011_V9	Homo sapiens	Blood plasma	Multiple myeloma	not available	not available	53	not applicable	blood plasma	PAD000041-r00053-WEAR_7011_V9	protein expression profiling by antibody array	1	Olink_combined.long.npx.csv	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/04/PAD000041/Olink_combined.long.npx.csv	Olink Target 96	NPX	ADRO04_IO_Plate01_11082023	Intensity Normalized (v.2)	Olink Target 96 Immuno-Oncology(v.3113)	Olink Target 96	intensity normalized	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=olink;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000041-WEAR_7011_V10	Homo sapiens	Blood plasma	Multiple myeloma	not available	not available	54	not applicable	blood plasma	PAD000041-r00054-WEAR_7011_V10	protein expression profiling by antibody array	1	Olink_combined.long.npx.csv	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/04/PAD000041/Olink_combined.long.npx.csv	Olink Target 96	NPX	ADRO04_IO_Plate01_11082023	Intensity Normalized (v.2)	Olink Target 96 Immuno-Oncology(v.3113)	Olink Target 96	intensity normalized	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=olink;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000041-WEAR_7011_V11	Homo sapiens	Blood plasma	Multiple myeloma	not available	not available	55	not applicable	blood plasma	PAD000041-r00055-WEAR_7011_V11	protein expression profiling by antibody array	1	Olink_combined.long.npx.csv	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/04/PAD000041/Olink_combined.long.npx.csv	Olink Target 96	NPX	ADRO04_IO_Plate01_11082023	Intensity Normalized (v.2)	Olink Target 96 Immuno-Oncology(v.3113)	Olink Target 96	intensity normalized	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=olink;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000041-WEAR_7011_V12	Homo sapiens	Blood plasma	Multiple myeloma	not available	not available	56	not applicable	blood plasma	PAD000041-r00056-WEAR_7011_V12	protein expression profiling by antibody array	1	Olink_combined.long.npx.csv	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/04/PAD000041/Olink_combined.long.npx.csv	Olink Target 96	NPX	ADRO04_IO_Plate01_11082023	Intensity Normalized (v.2)	Olink Target 96 Immuno-Oncology(v.3113)	Olink Target 96	intensity normalized	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=olink;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000041-WEAR_7011_V13	Homo sapiens	Blood plasma	Multiple myeloma	not available	not available	57	not applicable	blood plasma	PAD000041-r00057-WEAR_7011_V13	protein expression profiling by antibody array	1	Olink_combined.long.npx.csv	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/04/PAD000041/Olink_combined.long.npx.csv	Olink Target 96	NPX	ADRO04_IO_Plate01_11082023	Intensity Normalized (v.2)	Olink Target 96 Immuno-Oncology(v.3113)	Olink Target 96	intensity normalized	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=olink;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000041-WEAR_7011_V14	Homo sapiens	Blood plasma	Multiple myeloma	not available	not available	58	not applicable	blood plasma	PAD000041-r00058-WEAR_7011_V14	protein expression profiling by antibody array	1	Olink_combined.long.npx.csv	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/04/PAD000041/Olink_combined.long.npx.csv	Olink Target 96	NPX	ADRO04_IO_Plate01_11082023	Intensity Normalized (v.2)	Olink Target 96 Immuno-Oncology(v.3113)	Olink Target 96	intensity normalized	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=olink;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000041-WEAR_7011_V15	Homo sapiens	Blood plasma	Multiple myeloma	not available	not available	59	not applicable	blood plasma	PAD000041-r00059-WEAR_7011_V15	protein expression profiling by antibody array	1	Olink_combined.long.npx.csv	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/04/PAD000041/Olink_combined.long.npx.csv	Olink Target 96	NPX	ADRO04_IO_Plate01_11082023	Intensity Normalized (v.2)	Olink Target 96 Immuno-Oncology(v.3113)	Olink Target 96	intensity normalized	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=olink;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000041-WEAR_7011_CRS	Homo sapiens	Blood plasma	Multiple myeloma	not available	not available	60	not applicable	blood plasma	PAD000041-r00060-WEAR_7011_CRS	protein expression profiling by antibody array	1	Olink_combined.long.npx.csv	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/04/PAD000041/Olink_combined.long.npx.csv	Olink Target 96	NPX	ADRO04_IO_Plate01_11082023	Intensity Normalized (v.2)	Olink Target 96 Immuno-Oncology(v.3113)	Olink Target 96	intensity normalized	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=olink;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000041-WEAR_7002_V1	Homo sapiens	Blood plasma	Multiple myeloma	not available	not available	61	not applicable	blood plasma	PAD000041-r00061-WEAR_7002_V1	protein expression profiling by antibody array	1	Olink_combined.long.npx.csv	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/04/PAD000041/Olink_combined.long.npx.csv	Olink Target 96	NPX	ADRO04_IO_Plate02_11082023	Intensity Normalized (v.2)	Olink Target 96 Immuno-Oncology(v.3113)	Olink Target 96	intensity normalized	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=olink;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000041-WEAR_7002_V2	Homo sapiens	Blood plasma	Multiple myeloma	not available	not available	62	not applicable	blood plasma	PAD000041-r00062-WEAR_7002_V2	protein expression profiling by antibody array	1	Olink_combined.long.npx.csv	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/04/PAD000041/Olink_combined.long.npx.csv	Olink Target 96	NPX	ADRO04_IO_Plate02_11082023	Intensity Normalized (v.2)	Olink Target 96 Immuno-Oncology(v.3113)	Olink Target 96	intensity normalized	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=olink;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000041-WEAR_7002_V3	Homo sapiens	Blood plasma	Multiple myeloma	not available	not available	63	not applicable	blood plasma	PAD000041-r00063-WEAR_7002_V3	protein expression profiling by antibody array	1	Olink_combined.long.npx.csv	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/04/PAD000041/Olink_combined.long.npx.csv	Olink Target 96	NPX	ADRO04_IO_Plate02_11082023	Intensity Normalized (v.2)	Olink Target 96 Immuno-Oncology(v.3113)	Olink Target 96	intensity normalized	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=olink;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000041-WEAR_7002_V4	Homo sapiens	Blood plasma	Multiple myeloma	not available	not available	64	not applicable	blood plasma	PAD000041-r00064-WEAR_7002_V4	protein expression profiling by antibody array	1	Olink_combined.long.npx.csv	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/04/PAD000041/Olink_combined.long.npx.csv	Olink Target 96	NPX	ADRO04_IO_Plate02_11082023	Intensity Normalized (v.2)	Olink Target 96 Immuno-Oncology(v.3113)	Olink Target 96	intensity normalized	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=olink;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000041-WEAR_7002_V5	Homo sapiens	Blood plasma	Multiple myeloma	not available	not available	65	not applicable	blood plasma	PAD000041-r00065-WEAR_7002_V5	protein expression profiling by antibody array	1	Olink_combined.long.npx.csv	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/04/PAD000041/Olink_combined.long.npx.csv	Olink Target 96	NPX	ADRO04_IO_Plate02_11082023	Intensity Normalized (v.2)	Olink Target 96 Immuno-Oncology(v.3113)	Olink Target 96	intensity normalized	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=olink;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000041-WEAR_7002_V6	Homo sapiens	Blood plasma	Multiple myeloma	not available	not available	66	not applicable	blood plasma	PAD000041-r00066-WEAR_7002_V6	protein expression profiling by antibody array	1	Olink_combined.long.npx.csv	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/04/PAD000041/Olink_combined.long.npx.csv	Olink Target 96	NPX	ADRO04_IO_Plate02_11082023	Intensity Normalized (v.2)	Olink Target 96 Immuno-Oncology(v.3113)	Olink Target 96	intensity normalized	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=olink;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000041-WEAR_7002_V7	Homo sapiens	Blood plasma	Multiple myeloma	not available	not available	67	not applicable	blood plasma	PAD000041-r00067-WEAR_7002_V7	protein expression profiling by antibody array	1	Olink_combined.long.npx.csv	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/04/PAD000041/Olink_combined.long.npx.csv	Olink Target 96	NPX	ADRO04_IO_Plate02_11082023	Intensity Normalized (v.2)	Olink Target 96 Immuno-Oncology(v.3113)	Olink Target 96	intensity normalized	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=olink;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000041-WEAR_7002_V8	Homo sapiens	Blood plasma	Multiple myeloma	not available	not available	68	not applicable	blood plasma	PAD000041-r00068-WEAR_7002_V8	protein expression profiling by antibody array	1	Olink_combined.long.npx.csv	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/04/PAD000041/Olink_combined.long.npx.csv	Olink Target 96	NPX	ADRO04_IO_Plate02_11082023	Intensity Normalized (v.2)	Olink Target 96 Immuno-Oncology(v.3113)	Olink Target 96	intensity normalized	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=olink;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000041-WEAR_7002_V10	Homo sapiens	Blood plasma	Multiple myeloma	not available	not available	69	not applicable	blood plasma	PAD000041-r00069-WEAR_7002_V10	protein expression profiling by antibody array	1	Olink_combined.long.npx.csv	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/04/PAD000041/Olink_combined.long.npx.csv	Olink Target 96	NPX	ADRO04_IO_Plate02_11082023	Intensity Normalized (v.2)	Olink Target 96 Immuno-Oncology(v.3113)	Olink Target 96	intensity normalized	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=olink;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000041-WEAR_7002_V11	Homo sapiens	Blood plasma	Multiple myeloma	not available	not available	70	not applicable	blood plasma	PAD000041-r00070-WEAR_7002_V11	protein expression profiling by antibody array	1	Olink_combined.long.npx.csv	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/04/PAD000041/Olink_combined.long.npx.csv	Olink Target 96	NPX	ADRO04_IO_Plate02_11082023	Intensity Normalized (v.2)	Olink Target 96 Immuno-Oncology(v.3113)	Olink Target 96	intensity normalized	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=olink;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000041-WEAR_7002_V12	Homo sapiens	Blood plasma	Multiple myeloma	not available	not available	71	not applicable	blood plasma	PAD000041-r00071-WEAR_7002_V12	protein expression profiling by antibody array	1	Olink_combined.long.npx.csv	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/04/PAD000041/Olink_combined.long.npx.csv	Olink Target 96	NPX	ADRO04_IO_Plate02_11082023	Intensity Normalized (v.2)	Olink Target 96 Immuno-Oncology(v.3113)	Olink Target 96	intensity normalized	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=olink;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000041-WEAR_7002_2_V12	Homo sapiens	Blood plasma	Multiple myeloma	not available	not available	72	not applicable	blood plasma	PAD000041-r00072-WEAR_7002_2_V12	protein expression profiling by antibody array	1	Olink_combined.long.npx.csv	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/04/PAD000041/Olink_combined.long.npx.csv	Olink Target 96	NPX	ADRO04_IO_Plate02_11082023	Intensity Normalized (v.2)	Olink Target 96 Immuno-Oncology(v.3113)	Olink Target 96	intensity normalized	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=olink;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000041-WEAR_7002_V14	Homo sapiens	Blood plasma	Multiple myeloma	not available	not available	73	not applicable	blood plasma	PAD000041-r00073-WEAR_7002_V14	protein expression profiling by antibody array	1	Olink_combined.long.npx.csv	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/04/PAD000041/Olink_combined.long.npx.csv	Olink Target 96	NPX	ADRO04_IO_Plate02_11082023	Intensity Normalized (v.2)	Olink Target 96 Immuno-Oncology(v.3113)	Olink Target 96	intensity normalized	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=olink;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000041-WEAR_7002_V1_A	Homo sapiens	Blood plasma	Multiple myeloma	not available	not available	74	not applicable	blood plasma	PAD000041-r00074-WEAR_7002_V1_A	protein expression profiling by antibody array	1	Olink_combined.long.npx.csv	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/04/PAD000041/Olink_combined.long.npx.csv	Olink Target 96	NPX	ADRO04_IO_Plate02_11082023	Intensity Normalized (v.2)	Olink Target 96 Immuno-Oncology(v.3113)	Olink Target 96	intensity normalized	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=olink;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000041-WEAR_7002_V16	Homo sapiens	Blood plasma	Multiple myeloma	not available	not available	75	not applicable	blood plasma	PAD000041-r00075-WEAR_7002_V16	protein expression profiling by antibody array	1	Olink_combined.long.npx.csv	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/04/PAD000041/Olink_combined.long.npx.csv	Olink Target 96	NPX	ADRO04_IO_Plate02_11082023	Intensity Normalized (v.2)	Olink Target 96 Immuno-Oncology(v.3113)	Olink Target 96	intensity normalized	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=olink;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000041-WEAR_7002_V17	Homo sapiens	Blood plasma	Multiple myeloma	not available	not available	76	not applicable	blood plasma	PAD000041-r00076-WEAR_7002_V17	protein expression profiling by antibody array	1	Olink_combined.long.npx.csv	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/04/PAD000041/Olink_combined.long.npx.csv	Olink Target 96	NPX	ADRO04_IO_Plate02_11082023	Intensity Normalized (v.2)	Olink Target 96 Immuno-Oncology(v.3113)	Olink Target 96	intensity normalized	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=olink;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
